182	1	114	32	广州市	113.27	23.13
184	1	114	32	厦门市	118.08	24.48
185	1	114	31	厦门市	118.08	24.48
186	1	114	32	南宁市	108.37	22.82
188	1	114	31	烟台市	121.43	37.45
194	1	114	31	云浮市	112.03	22.92
195	1	114	32	南京市	118.78	32.07
196	1	114	35	贺州市	111.55	24.42
198	1	114	33	达州市	107.5	31.22
200	1	114	31	贺州市	111.55	24.42
202	1	115	34	武汉市	114.3	30.6
204	1	115	32	宜春市	114.38	27.8
205	1	115	31	南昌市	115.85	28.68
206	1	115	31	中山市	113.38	22.52
207	1	115	34	武汉市	114.3	30.6
211	1	115	32	深圳市	114.05	22.55
212	1	115	31	武汉市	114.3	30.6
215	1	115	31	厦门市	118.08	24.48
217	1	115	31	青岛市	120.38	36.07
219	1	115	31	厦门市	118.08	24.48
220	1	116	31	厦门市	118.08	24.48
221	1	116	31	阜阳市	115.82	32.9
223	1	116	31	泰安市	117.08	36.2
224	1	116	32	厦门市	118.08	24.48
225	1	116	31	东莞市	113.75	23.05
226	1	116	31	大连市	121.62	38.92
227	1	116	33	杭州市	120.15	30.28
228	1	116	31	青岛市	120.38	36.07
230	1	116	31	吴忠市	106.2	37.98
231	1	116	31	海口市	110.32	20.03
232	1	117	31	徐州市	117.18	34.27
234	1	117	31	昆明市	102.72	25.05
235	1	117	31	邵阳市	111.47	27.25
236	1	117	31	莆田市	119.0	25.43
237	1	117	32	惠州市	114.42	23.12
238	1	117	31	中山市	113.38	22.52
242	1	118	31	温州市	120.7	28.0
243	1	118	31	吉林市	126.55	43.83
244	1	118	33	洛阳市	112.45	34.62
245	1	118	32	德州市	116.3	37.45
246	1	118	31	南平市	118.17	26.65
247	1	118	32	广州市	113.27	23.13
252	1	118	31	长春市	125.32	43.9
253	1	119	31	福州市	119.3	26.08
255	1	119	31	杭州市	120.15	30.28
256	1	119	33	厦门市	118.08	24.48
257	1	119	31	衡阳市	112.57	26.9
258	1	119	33	广州市	113.27	23.13
264	1	120	32	深圳市	114.05	22.55
265	1	120	31	株洲市	113.13	27.83
266	1	120	31	南京市	118.78	32.07
271	1	121	31	深圳市	114.05	22.55
272	1	121	32	杭州市	120.15	30.28
273	1	121	31	珠海市	113.57	22.27
274	1	121	32	郑州市	113.62	34.75
276	1	121	31	厦门市	118.08	24.48
278	1	122	31	厦门市	118.08	24.48
279	1	122	39	乌鲁木齐市	87.62	43.82
285	1	122	31	广州市	113.27	23.13
286	1	122	31	厦门市	118.08	24.48
287	1	122	31	成都市	104.07	30.67
288	1	122	35	成都市	104.07	30.67
290	1	122	31	镇江市	119.45	32.2
292	1	123	31	武汉市	114.3	30.6
293	1	123	31	长春市	125.32	43.9
294	1	123	31	乌鲁木齐市	87.62	43.82
295	1	124	31	厦门市	118.08	24.48
296	1	124	31	兰州市	103.82	36.07
297	1	124	31	泉州市	118.67	24.88
298	1	124	31	辽源市	125.13	42.88
299	1	124	35	台州市	121.43	28.68
301	1	124	31	成都市	104.07	30.67
304	1	125	31	台州市	121.43	28.68
305	1	125	31	乌鲁木齐市	87.62	43.82
306	1	125	31	贵阳市	106.63	26.65
307	1	125	31	新余市	114.92	27.82
308	1	125	31	福州市	119.3	26.08
309	1	125	31	杭州市	120.15	30.28
310	1	125	32	西安市	108.93	34.27
311	1	125	31	西安市	108.93	34.27
314	1	126	31	兰州市	103.82	36.07
316	1	126	31	宜宾市	104.62	28.77
319	1	127	32	青岛市	120.38	36.07
323	1	127	35	广州市	113.27	23.13
325	1	127	31	桂林市	110.28	25.28
333	1	127	31	深圳市	114.05	22.55
335	1	128	33	厦门市	118.08	24.48
336	1	128	32	成都市	104.07	30.67
337	1	128	31	台南市	120.2	23.0
338	1	128	31	台州市	121.43	28.68
339	1	128	31	朝阳市	120.45	41.57
340	1	128	31	福州市	119.3	26.08
342	1	129	31	哈尔滨市	126.53	45.8
343	1	129	31	乌鲁木齐市	87.62	43.82
344	1	129	32	广州市	113.27	23.13
346	1	130	32	郑州市	113.62	34.75
349	1	130	31	贵阳市	106.63	26.65
352	1	131	31	西安市	108.93	34.27
353	1	132	35	武汉市	114.3	30.6
354	1	132	32	福州市	119.3	26.08
357	1	132	34	韶关市	113.6	24.82
358	1	132	31	金华市	119.65	29.08
360	1	132	31	临沂市	118.35	35.05
362	1	133	31	厦门市	118.08	24.48
364	1	133	31	芜湖市	118.38	31.33
381	1	133	31	乌鲁木齐市	87.62	43.82
385	1	134	31	南京市	118.78	32.07
388	1	134	32	厦门市	118.08	24.48
390	1	135	31	大庆市	125.03	46.58
391	1	135	32	太原市	112.55	37.87
392	1	135	31	苏州市	120.58	31.3
395	1	136	32	厦门市	118.08	24.48
398	1	136	31	苏州市	120.58	31.3
399	1	136	31	莆田市	119.0	25.43
400	1	136	31	石家庄市	114.52	38.05
402	1	137	32	广州市	113.27	23.13
404	1	137	31	厦门市	118.08	24.48
406	1	137	33	青岛市	120.38	36.07
407	1	137	31	苏州市	120.58	31.3
409	1	138	31	贵阳市	106.63	26.65
412	1	138	32	海口市	110.32	20.03
413	1	138	31	济南市	116.98	36.67
415	1	139	31	无锡市	120.3	31.57
416	1	140	31	北海市	109.12	21.48
417	1	140	32	厦门市	118.08	24.48
419	1	140	31	长春市	125.32	43.9
420	1	141	32	咸阳市	108.7	34.33
423	1	141	31	西安市	108.93	34.27
424	1	141	31	沧州市	116.83	38.3
426	1	142	31	苏州市	120.58	31.3
428	1	142	31	成都市	104.07	30.67
429	1	142	31	厦门市	118.08	24.48
430	1	142	33	武汉市	114.3	30.6
431	1	142	31	新余市	114.92	27.82
432	1	142	35	泸州市	105.43	28.87
435	1	143	31	太原市	112.55	37.87
436	1	143	31	珠海市	113.57	22.27
437	1	143	31	烟台市	121.43	37.45
442	1	144	32	哈尔滨市	126.53	45.8
445	1	145	32	郑州市	113.62	34.75
448	1	145	31	厦门市	118.08	24.48
449	1	145	32	石家庄市	114.52	38.05
451	1	145	32	青岛市	120.38	36.07
452	1	145	31	烟台市	121.43	37.45
453	1	145	31	武汉市	114.3	30.6
455	1	146	32	石家庄市	114.52	38.05
457	1	147	33	福州市	119.3	26.08
458	1	148	31	贵阳市	106.63	26.65
461	1	149	31	咸阳市	108.7	34.33
463	1	149	32	合肥市	117.25	31.83
465	1	150	31	厦门市	118.08	24.48
466	1	150	32	广安市	106.63	30.47
467	1	150	31	武汉市	114.3	30.6
470	1	151	31	衡水市	115.68	37.73
471	1	151	31	长沙市	112.93	28.23
473	1	151	39	贵阳市	106.63	26.65
475	1	151	34	宁波市	121.55	29.88
480	1	151	33	贵阳市	106.63	26.65
481	1	151	31	中山市	113.38	22.52
482	1	151	31	杭州市	120.15	30.28
483	1	152	37	泸州市	105.43	28.87
484	1	152	32	珠海市	113.57	22.27
486	1	152	31	贵阳市	106.63	26.65
487	1	152	34	贵阳市	106.63	26.65
491	1	152	31	贵阳市	106.63	26.65
492	1	152	31	宁波市	121.55	29.88
495	1	152	31	成都市	104.07	30.67
497	1	152	31	成都市	104.07	30.67
501	1	152	31	哈尔滨市	126.53	45.8
502	1	152	32	莆田市	119.0	25.43
503	1	152	31	和田市	79.92	37.12
505	1	152	32	南京市	118.78	32.07
506	1	152	31	安阳市	114.38	36.1
507	1	152	31	贵阳市	106.63	26.65
508	1	152	33	福州市	119.3	26.08
509	1	152	31	福州市	119.3	26.08
510	1	152	31	株洲市	113.13	27.83
511	1	152	31	厦门市	118.08	24.48
512	1	152	31	东莞市	113.75	23.05
513	1	152	31	贵阳市	106.63	26.65
514	1	152	31	烟台市	121.43	37.45
515	1	152	31	大连市	121.62	38.92
516	1	152	31	德州市	116.3	37.45
517	1	153	32	邯郸市	114.48	36.62
518	1	153	31	遂宁市	105.57	30.52
519	1	153	32	武威市	102.63	37.93
521	1	153	31	十堰市	110.78	32.65
522	1	153	31	青岛市	120.38	36.07
523	1	153	31	济南市	116.98	36.67
525	1	154	35	南昌市	115.85	28.68
526	1	154	32	贵阳市	106.63	26.65
527	1	154	31	兰州市	103.82	36.07
530	1	155	32	厦门市	118.08	24.48
531	1	155	31	乌鲁木齐市	87.62	43.82
532	1	155	31	常州市	119.95	31.78
533	1	155	31	烟台市	121.43	37.45
534	1	155	32	南通市	120.88	31.98
535	1	155	31	郑州市	113.62	34.75
536	1	155	31	信阳市	114.07	32.13
538	1	155	33	资阳市	104.65	30.12
539	1	155	32	厦门市	118.08	24.48
541	1	155	32	福州市	119.3	26.08
542	1	155	31	酒泉市	98.52	39.75
543	1	156	32	韶关市	113.6	24.82
546	1	156	31	武汉市	114.3	30.6
548	1	156	31	贵阳市	106.63	26.65
549	1	156	32	杭州市	120.15	30.28
550	1	157	34	泸州市	105.43	28.87
551	1	157	31	淄博市	118.05	36.82
554	1	157	32	徐州市	117.18	34.27
555	1	158	34	宁德市	119.52	26.67
558	1	158	37	宜宾市	104.62	28.77
559	1	158	32	琼海市	110.47	19.25
560	1	158	33	宜宾市	104.62	28.77
561	1	158	31	宜宾市	104.62	28.77
563	1	158	31	沈阳市	123.43	41.8
565	1	159	32	长春市	125.32	43.9
566	1	159	31	宜宾市	104.62	28.77
567	1	159	31	石家庄市	114.52	38.05
568	1	159	32	南京市	118.78	32.07
569	1	159	31	珠海市	113.57	22.27
570	1	159	31	福州市	119.3	26.08
571	1	160	32	石家庄市	114.52	38.05
572	1	160	31	昆明市	102.72	25.05
573	1	160	31	南昌市	115.85	28.68
574	1	160	31	长春市	125.32	43.9
575	1	160	31	成都市	104.07	30.67
577	1	160	33	武汉市	114.3	30.6
579	2	15	62	和田市	79.92	37.12
580	2	15	62	喀什市	75.98	39.47
583	2	19	61	喀什市	75.98	39.47
585	2	23	61	喀什市	75.98	39.47
586	2	23	62	喀什市	75.98	39.47
593	2	49	61	深圳市	114.05	22.55
596	2	51	61	喀什市	75.98	39.47
600	2	65	61	喀什市	75.98	39.47
601	2	65	62	和田市	79.92	37.12
602	2	65	61	乌鲁木齐市	87.62	43.82
604	2	67	61	喀什市	75.98	39.47
606	2	71	61	扬州市	119.4	32.4
610	2	86	61	乌鲁木齐市	87.62	43.82
617	2	88	61	和田市	79.92	37.12
624	2	91	61	乌鲁木齐市	87.62	43.82
625	2	92	61	平凉市	106.67	35.55
628	2	92	61	六安市	116.5	31.77
629	2	92	61	成都市	104.07	30.67
630	2	92	61	济南市	116.98	36.67
632	2	93	65	张家口市	114.88	40.82
634	2	93	61	乌鲁木齐市	87.62	43.82
640	2	93	61	邢台市	114.48	37.07
645	2	95	61	西安市	108.93	34.27
652	2	95	61	昆明市	102.72	25.05
653	2	95	61	金华市	119.65	29.08
654	2	96	61	株洲市	113.13	27.83
658	2	98	61	昆明市	102.72	25.05
660	2	98	61	深圳市	114.05	22.55
664	2	98	61	广州市	113.27	23.13
675	2	100	61	哈尔滨市	126.53	45.8
676	2	100	61	喀什市	75.98	39.47
689	2	103	61	长沙市	112.93	28.23
703	2	105	62	济南市	116.98	36.67
704	2	105	62	常德市	111.68	29.05
707	2	105	61	昆明市	102.72	25.05
708	2	106	62	厦门市	118.08	24.48
709	2	106	69	喀什市	75.98	39.47
710	2	106	61	廊坊市	116.7	39.52
711	2	106	65	长沙市	112.93	28.23
716	2	106	61	信阳市	114.07	32.13
721	2	106	61	南京市	118.78	32.07
723	2	106	61	昆明市	102.72	25.05
725	2	107	61	南京市	118.78	32.07
726	2	107	61	昆明市	102.72	25.05
727	2	107	61	宜昌市	111.28	30.7
729	2	107	61	西安市	108.93	34.27
732	2	107	69	喀什市	75.98	39.47
735	2	107	63	商丘市	115.65	34.45
737	2	107	62	雅安市	103.0	29.98
741	2	108	62	喀什市	75.98	39.47
742	2	108	68	喀什市	75.98	39.47
744	2	108	61	喀什市	75.98	39.47
745	2	108	61	兰州市	103.82	36.07
746	2	108	62	喀什市	75.98	39.47
747	2	108	61	喀什市	75.98	39.47
748	2	108	69	喀什市	75.98	39.47
749	2	108	62	喀什市	75.98	39.47
751	2	108	69	喀什市	75.98	39.47
754	2	108	64	喀什市	75.98	39.47
755	2	108	61	喀什市	75.98	39.47
760	2	108	61	大同市	113.3	40.08
761	2	108	61	克拉玛依市	84.87	45.6
765	2	109	61	西安市	108.93	34.27
766	2	109	61	乌鲁木齐市	87.62	43.82
775	2	110	61	乌鲁木齐市	87.62	43.82
777	2	110	61	喀什市	75.98	39.47
781	2	110	61	广州市	113.27	23.13
783	2	110	61	镇江市	119.45	32.2
786	2	111	61	东莞市	113.75	23.05
788	2	111	61	图木舒克市	79.13	39.85
791	2	111	61	西安市	108.93	34.27
794	2	112	62	宁波市	121.55	29.88
797	2	112	61	包头市	109.83	40.65
801	2	112	61	乌鲁木齐市	87.62	43.82
807	2	113	61	广州市	113.27	23.13
808	2	113	61	青岛市	120.38	36.07
815	2	114	62	厦门市	118.08	24.48
816	2	114	61	成都市	104.07	30.67
817	2	114	61	厦门市	118.08	24.48
818	2	114	61	成都市	104.07	30.67
819	2	114	61	成都市	104.07	30.67
821	2	114	61	天门市	113.17	30.67
822	2	114	62	乌鲁木齐市	87.62	43.82
824	2	114	61	台北市	121.5	25.03
827	2	115	62	和田市	79.92	37.12
828	2	115	65	攀枝花市	101.72	26.58
829	2	115	61	乌鲁木齐市	87.62	43.82
832	2	115	61	武汉市	114.3	30.6
833	2	115	61	海口市	110.32	20.03
838	2	116	63	乌鲁木齐市	87.62	43.82
840	2	116	61	信阳市	114.07	32.13
841	2	116	69	和田市	79.92	37.12
842	2	116	61	喀什市	75.98	39.47
846	2	116	69	吐鲁番市	89.17	42.95
848	2	116	62	厦门市	118.08	24.48
849	2	117	61	周口市	114.65	33.62
851	2	117	61	克拉玛依市	84.87	45.6
852	2	117	62	哈密市	93.52	42.83
853	2	117	68	舟山市	122.2	30.0
855	2	117	66	和田市	79.92	37.12
856	2	117	66	和田市	79.92	37.12
857	2	117	61	张家界市	110.47	29.13
858	2	117	61	石家庄市	114.52	38.05
861	2	117	66	和田市	79.92	37.12
862	2	117	61	青岛市	120.38	36.07
863	2	117	64	丽江市	100.23	26.88
873	2	117	61	石河子市	86.03	44.3
877	2	117	62	吐鲁番市	89.17	42.95
882	2	117	61	徐州市	117.18	34.27
887	2	117	63	昌吉市	87.3	44.02
894	2	117	61	乌鲁木齐市	87.62	43.82
896	2	117	62	石河子市	86.03	44.3
898	2	117	61	吐鲁番市	89.17	42.95
900	2	117	62	乌鲁木齐市	87.62	43.82
902	2	117	61	喀什市	75.98	39.47
906	2	117	62	乌鲁木齐市	87.62	43.82
911	2	117	61	晋城市	112.83	35.5
913	2	117	62	乌鲁木齐市	87.62	43.82
916	2	117	61	五家渠市	87.53	44.17
918	2	118	61	喀什市	75.98	39.47
919	2	118	61	和田市	79.92	37.12
921	2	118	61	乌鲁木齐市	87.62	43.82
931	2	118	61	桂林市	110.28	25.28
935	2	118	61	和田市	79.92	37.12
944	2	118	61	图木舒克市	79.13	39.85
950	2	119	61	广州市	113.27	23.13
951	2	119	61	阿克苏市	80.27	41.17
953	2	119	63	苏州市	120.58	31.3
955	2	119	62	厦门市	118.08	24.48
959	2	120	61	乌鲁木齐市	87.62	43.82
962	2	120	61	昆明市	102.72	25.05
964	2	120	61	和田市	79.92	37.12
966	2	120	61	哈尔滨市	126.53	45.8
968	2	120	61	昆明市	102.72	25.05
969	2	120	63	厦门市	118.08	24.48
977	2	121	61	厦门市	118.08	24.48
978	2	121	61	昆明市	102.72	25.05
979	2	121	61	珠海市	113.57	22.27
980	2	121	63	厦门市	118.08	24.48
981	2	121	61	乌鲁木齐市	87.62	43.82
982	2	121	62	常州市	119.95	31.78
984	2	121	61	深圳市	114.05	22.55
986	2	121	61	南京市	118.78	32.07
987	2	121	61	厦门市	118.08	24.48
990	2	121	61	成都市	104.07	30.67
991	2	121	69	喀什市	75.98	39.47
996	2	122	61	宜宾市	104.62	28.77
1001	2	122	61	昆明市	102.72	25.05
1003	2	122	61	吐鲁番市	89.17	42.95
1004	2	122	61	宜宾市	104.62	28.77
1005	2	122	61	厦门市	118.08	24.48
1010	2	123	61	广州市	113.27	23.13
1012	2	123	62	南平市	118.17	26.65
1015	2	123	61	昆明市	102.72	25.05
1017	2	123	64	扬州市	119.4	32.4
1019	2	123	61	乌鲁木齐市	87.62	43.82
1020	2	123	61	厦门市	118.08	24.48
1022	2	123	62	海口市	110.32	20.03
1025	2	123	61	东莞市	113.75	23.05
1026	2	123	61	松原市	124.82	45.13
1027	2	124	61	昌吉市	87.3	44.02
1030	2	124	61	淄博市	118.05	36.82
1032	2	124	61	乌鲁木齐市	87.62	43.82
1036	2	124	64	安阳市	114.38	36.1
1037	2	124	62	乌鲁木齐市	87.62	43.82
1038	2	124	67	枣庄市	117.32	34.82
1039	2	124	63	抚顺市	123.98	41.88
1045	2	125	62	成都市	104.07	30.67
1047	2	125	61	喀什市	75.98	39.47
1048	2	125	67	喀什市	75.98	39.47
1049	2	125	62	成都市	104.07	30.67
1050	2	125	61	成都市	104.07	30.67
1055	2	126	61	太原市	112.55	37.87
1058	2	126	62	大连市	121.62	38.92
1064	2	127	62	喀什市	75.98	39.47
1065	2	127	61	青岛市	120.38	36.07
1075	2	128	61	成都市	104.07	30.67
1078	2	129	63	临沧市	100.08	23.88
1080	2	129	61	东莞市	113.75	23.05
1082	2	129	61	汕尾市	115.37	22.78
1084	2	129	61	曲靖市	103.8	25.5
1087	2	130	61	南阳市	112.52	33.0
1089	2	130	61	枣庄市	117.32	34.82
1090	2	130	61	周口市	114.65	33.62
1093	2	130	64	惠州市	114.42	23.12
1094	2	130	61	深圳市	114.05	22.55
1096	2	130	62	大同市	113.3	40.08
1106	2	131	61	昆明市	102.72	25.05
1108	2	132	61	成都市	104.07	30.67
1112	2	132	62	厦门市	118.08	24.48
1114	2	133	61	厦门市	118.08	24.48
1115	2	133	69	和田市	79.92	37.12
1116	2	133	61	承德市	117.93	40.97
1120	2	133	61	乌鲁木齐市	87.62	43.82
1122	2	133	61	福州市	119.3	26.08
1123	2	133	61	锦州市	121.13	41.1
1127	2	133	61	河源市	114.7	23.73
1129	2	133	61	郑州市	113.62	34.75
1135	2	134	62	池州市	117.48	30.67
1142	2	134	62	廊坊市	116.7	39.52
1144	2	134	61	德州市	116.3	37.45
1151	2	134	61	广州市	113.27	23.13
1161	2	135	66	和田市	79.92	37.12
1163	2	135	61	广州市	113.27	23.13
1165	2	135	61	喀什市	75.98	39.47
1169	2	135	61	晋城市	112.83	35.5
1172	2	135	61	南阳市	112.52	33.0
1174	2	135	64	太原市	112.55	37.87
1176	2	135	61	阿克苏市	80.27	41.17
1177	2	135	61	成都市	104.07	30.67
1178	2	135	61	乌鲁木齐市	87.62	43.82
1179	2	135	63	温州市	120.7	28.0
1185	2	136	61	厦门市	118.08	24.48
1186	2	136	61	厦门市	118.08	24.48
1189	2	136	61	南宁市	108.37	22.82
1195	2	136	61	哈尔滨市	126.53	45.8
1198	2	137	61	喀什市	75.98	39.47
1199	2	137	68	喀什市	75.98	39.47
1200	2	137	61	桂林市	110.28	25.28
1208	2	137	61	厦门市	118.08	24.48
1214	2	138	61	青岛市	120.38	36.07
1216	2	138	61	广州市	113.27	23.13
1220	2	138	61	广州市	113.27	23.13
1221	2	138	62	喀什市	75.98	39.47
1225	2	139	61	沈阳市	123.43	41.8
1227	2	139	61	深圳市	114.05	22.55
1228	2	139	61	南平市	118.17	26.65
1235	2	140	61	台北市	121.5	25.03
1236	2	140	61	河池市	108.07	24.7
1237	2	140	61	喀什市	75.98	39.47
1238	2	140	64	喀什市	75.98	39.47
1241	2	141	69	喀什市	75.98	39.47
1243	2	141	61	合肥市	117.25	31.83
1247	2	141	61	桂林市	110.28	25.28
1248	2	141	62	喀什市	75.98	39.47
1251	2	141	61	乌鲁木齐市	87.62	43.82
1253	2	142	62	漳州市	117.65	24.52
1258	2	142	62	广州市	113.27	23.13
1259	2	142	61	深圳市	114.05	22.55
1261	2	142	66	双鸭山市	131.15	46.63
1262	2	142	61	成都市	104.07	30.67
1265	2	142	61	莆田市	119.0	25.43
1266	2	142	61	东莞市	113.75	23.05
1267	2	143	62	杭州市	120.15	30.28
1268	2	143	67	喀什市	75.98	39.47
1275	2	143	61	杭州市	120.15	30.28
1286	2	143	61	深圳市	114.05	22.55
1287	2	143	61	乌鲁木齐市	87.62	43.82
1292	2	143	61	深圳市	114.05	22.55
1298	2	145	65	昆明市	102.72	25.05
1300	2	145	61	丽江市	100.23	26.88
1302	2	145	61	南阳市	112.52	33.0
1306	2	145	61	南昌市	115.85	28.68
1308	2	145	61	昆明市	102.72	25.05
1312	2	146	67	哈尔滨市	126.53	45.8
1314	2	146	61	乌鲁木齐市	87.62	43.82
1317	2	146	61	乌鲁木齐市	87.62	43.82
1319	2	147	69	阿克苏市	80.27	41.17
1325	2	147	61	和田市	79.92	37.12
1328	2	147	61	长沙市	112.93	28.23
1329	2	147	61	南京市	118.78	32.07
1333	2	147	61	湖州市	120.08	30.9
1346	2	150	61	太原市	112.55	37.87
1347	2	150	62	厦门市	118.08	24.48
1350	2	150	62	昆明市	102.72	25.05
1351	2	150	61	昆明市	102.72	25.05
1354	2	151	64	昆明市	102.72	25.05
1355	2	151	61	昆明市	102.72	25.05
1356	2	151	62	昆明市	102.72	25.05
1357	2	152	61	昆明市	102.72	25.05
1358	2	152	69	昆明市	102.72	25.05
1360	2	152	66	昆明市	102.72	25.05
1362	2	152	69	昆明市	102.72	25.05
1363	2	152	65	喀什市	75.98	39.47
1364	2	152	65	昆明市	102.72	25.05
1365	2	152	62	昆明市	102.72	25.05
1366	2	152	63	昆明市	102.72	25.05
1367	2	152	65	昆明市	102.72	25.05
1368	2	152	63	昆明市	102.72	25.05
1370	2	152	62	昆明市	102.72	25.05
1372	2	152	61	昆明市	102.72	25.05
1373	2	152	62	昆明市	102.72	25.05
1374	2	152	61	昆明市	102.72	25.05
1375	2	152	61	昆明市	102.72	25.05
1377	2	152	69	昆明市	102.72	25.05
1378	2	152	61	昆明市	102.72	25.05
1379	2	152	68	昆明市	102.72	25.05
1380	2	152	62	昆明市	102.72	25.05
1381	2	152	62	昆明市	102.72	25.05
1382	2	152	61	昆明市	102.72	25.05
1383	2	152	64	昆明市	102.72	25.05
1384	2	152	61	昆明市	102.72	25.05
1385	2	152	62	昆明市	102.72	25.05
1386	2	152	65	昆明市	102.72	25.05
1387	2	152	62	昆明市	102.72	25.05
1388	2	152	61	昆明市	102.72	25.05
1389	2	152	61	昆明市	102.72	25.05
1390	2	152	62	昆明市	102.72	25.05
1391	2	152	63	昆明市	102.72	25.05
1395	2	152	61	昆明市	102.72	25.05
1397	2	152	67	昆明市	102.72	25.05
1398	2	152	61	昆明市	102.72	25.05
1399	2	152	61	昆明市	102.72	25.05
1400	2	152	61	昆明市	102.72	25.05
1402	2	152	61	昆明市	102.72	25.05
1406	2	152	61	昆明市	102.72	25.05
1410	2	152	61	昆明市	102.72	25.05
1411	2	152	62	南昌市	115.85	28.68
1412	2	152	62	昆明市	102.72	25.05
1413	2	152	63	昆明市	102.72	25.05
1414	2	152	61	昆明市	102.72	25.05
1420	2	152	61	昆明市	102.72	25.05
1423	2	152	61	昆明市	102.72	25.05
1424	2	152	62	昆明市	102.72	25.05
1428	2	152	62	昆明市	102.72	25.05
1429	2	152	61	呼伦贝尔市	119.77	49.22
1430	2	152	62	昆明市	102.72	25.05
1431	2	152	61	昆明市	102.72	25.05
1432	2	152	63	昆明市	102.72	25.05
1433	2	152	63	昆明市	102.72	25.05
1434	2	152	62	昆明市	102.72	25.05
1435	2	152	62	昆明市	102.72	25.05
1436	2	152	61	昆明市	102.72	25.05
1437	2	152	63	西安市	108.93	34.27
1438	2	152	62	昆明市	102.72	25.05
1439	2	152	61	昆明市	102.72	25.05
1441	2	152	62	昆明市	102.72	25.05
1442	2	152	62	昆明市	102.72	25.05
1443	2	152	61	昆明市	102.72	25.05
1444	2	152	61	昆明市	102.72	25.05
1445	2	152	64	成都市	104.07	30.67
1446	2	152	61	昆明市	102.72	25.05
1447	2	152	63	昆明市	102.72	25.05
1449	2	152	62	昆明市	102.72	25.05
1450	2	152	61	昆明市	102.72	25.05
1451	2	152	61	眉山市	103.83	30.05
1452	2	152	61	昆明市	102.72	25.05
1454	2	152	61	昆明市	102.72	25.05
